participant_id,switch_rate,stay_after_reward,perseveration,avg_reward,n_trials,slcn_age - years,filtered_out
53.0,0.4186046511627907,0.8840579710144928,0.5813953488372093,0.5307692307692308,130,10.05065024,False
420.0,0.46923076923076923,0.8852459016393442,0.5307692307692308,0.4732824427480916,131,18.91666667,False
93.0,0.23255813953488372,0.9264705882352942,0.7674418604651163,0.5230769230769231,130,9.612594114,True
347.0,0.23076923076923078,0.9868421052631579,0.7692307692307693,0.5801526717557252,131,27.0,False
466.0,0.2,1.0,0.8,0.6106870229007634,131,20.08333333,True
68.0,0.38461538461538464,0.8636363636363636,0.6153846153846154,0.5038167938931297,131,8.443531828,False
345.0,0.2076923076923077,0.9710144927536232,0.7923076923076923,0.5343511450381679,131,29.0,False
57.0,0.46511627906976744,0.8103448275862069,0.5348837209302325,0.45384615384615384,130,10.80355921,False
172.0,0.2076923076923077,1.0,0.7923076923076923,0.6030534351145038,131,14.57357974,False
133.0,0.3671875,0.78125,0.6328125,0.5038759689922481,129,10.23682409,False
155.0,0.5538461538461539,0.6129032258064516,0.4461538461538462,0.4732824427480916,131,12.85147159,False
309.0,0.34615384615384615,0.958904109589041,0.6538461538461539,0.5572519083969466,131,27.0,False
362.0,0.35384615384615387,0.9866666666666667,0.6461538461538462,0.5725190839694656,131,26.53715263,True
219.0,0.5658914728682171,0.6,0.43410852713178294,0.46153846153846156,130,15.50444901,False
359.0,0.46153846153846156,0.9154929577464789,0.5384615384615384,0.549618320610687,131,26.57150999,False
135.0,0.1,1.0,0.9,0.5877862595419847,131,15.81930185,False
431.0,0.16153846153846155,1.0,0.8384615384615385,0.6106870229007634,131,19.0,False
145.0,0.2923076923076923,0.9512195121951219,0.7076923076923077,0.6259541984732825,131,12.47638604,False
158.0,0.2923076923076923,0.8765432098765432,0.7076923076923077,0.6259541984732825,131,12.12867899,False
13.0,0.375,0.810126582278481,0.625,0.5517241379310345,145,9.618069815,False
416.0,0.2076923076923077,0.9866666666666667,0.7923076923076923,0.5801526717557252,131,20.0,False
439.0,0.13846153846153847,1.0,0.8615384615384616,0.6030534351145038,131,20.0,False
69.0,0.2923076923076923,0.925,0.7076923076923077,0.6106870229007634,131,11.72895277,False
82.0,0.26153846153846155,0.9855072463768116,0.7384615384615385,0.5267175572519084,131,14.69130732,False
168.0,0.2846153846153846,1.0,0.7153846153846154,0.6564885496183206,131,16.64339493,False
423.0,0.43846153846153846,0.9384615384615385,0.5615384615384615,0.4961832061068702,131,20.91666667,False
45.0,0.23846153846153847,0.56,0.7615384615384615,0.19083969465648856,131,9.752224504,False
331.0,0.5923076923076923,0.5789473684210527,0.4076923076923077,0.44274809160305345,131,25.0,False
445.0,0.23076923076923078,0.987012987012987,0.7692307692307693,0.5954198473282443,131,21.75,True
131.0,0.4307692307692308,0.7857142857142857,0.5692307692307692,0.5343511450381679,131,15.20876112,False
456.0,0.13846153846153847,1.0,0.8615384615384616,0.5877862595419847,131,21.16666667,False
337.0,0.3046875,0.9538461538461539,0.6953125,0.5116279069767442,129,29.0,False
129.0,0.4230769230769231,0.918918918918919,0.5769230769230769,0.5648854961832062,131,12.62970568,False
146.0,0.46153846153846156,0.8307692307692308,0.5384615384615384,0.4961832061068702,131,12.27378508,False
354.0,0.4076923076923077,0.9722222222222222,0.5923076923076923,0.549618320610687,131,26.59441489,True
469.0,0.23076923076923078,0.9444444444444444,0.7692307692307693,0.5572519083969466,131,19.0,False
49.0,0.1076923076923077,0.987012987012987,0.8923076923076924,0.5954198473282443,131,11.78097194,False
115.0,0.3333333333333333,0.9701492537313433,0.6666666666666666,0.5153846153846153,130,8.813141684,False
55.0,0.33076923076923076,0.9135802469135802,0.6692307692307692,0.6259541984732825,131,13.28678987,False
