"subjectid","type","reward","choice","false_start","rt","key"
45,1,-10,2,0,347,"36"
45,2,-10,4,0,51,"36"
45,3,-10,5,0,11,"33"
45,2,10,3,0,506,"33"
45,2,10,3,0,44,"33"
45,3,-10,6,0,17,"33"
45,1,-10,2,1,294,"33"
45,3,-10,5,0,68,"36"
45,2,10,3,0,167,"33"
45,4,10,7,0,142,"33"
45,3,-10,6,0,234,"33"
45,2,10,3,1,94,"33"
45,1,-10,1,0,36,"33"
45,2,10,3,0,101,"33"
45,4,-10,7,0,549,"36"
45,1,10,2,0,985,"33"
45,1,10,2,0,215,"33"
45,4,-10,0,0,1500,"0"
45,3,10,5,0,749,"36"
45,3,10,5,0,1163,"33"
45,1,10,1,0,817,"36"
45,2,10,3,0,958,"36"
45,2,10,3,0,507,"36"
45,2,-10,3,0,505,"36"
45,4,-10,7,0,437,"33"
45,4,-10,7,0,42,"33"
45,3,10,5,0,967,"33"
45,3,10,6,0,75,"33"
45,4,10,8,0,232,"33"
45,4,-10,7,0,36,"33"
45,2,10,4,0,83,"36"
45,1,-10,2,0,72,"36"
45,2,10,3,0,200,"33"
45,4,10,8,0,324,"33"
45,4,-10,7,0,264,"33"
45,1,10,2,1,184,"33"
45,3,-10,6,0,166,"33"
46,1,-10,2,0,705,"33"
46,4,-10,8,0,704,"36"
46,4,10,7,0,699,"36"
46,4,-10,7,0,605,"36"
46,1,10,1,0,794,"33"
46,4,10,8,0,549,"33"
46,3,-10,6,0,682,"36"
46,1,-10,1,0,581,"33"
46,1,10,1,0,279,"36"
46,3,10,5,0,653,"33"
46,2,10,3,0,589,"33"
46,3,10,5,0,731,"36"
46,1,10,1,0,629,"36"
46,3,10,5,0,959,"36"
46,1,-10,1,0,620,"36"
46,2,-10,3,0,677,"33"
46,3,-10,5,0,788,"33"
46,3,-10,5,0,605,"33"
46,1,-10,1,0,696,"33"
46,3,10,6,0,660,"33"
46,2,-10,3,0,673,"33"
46,4,-10,8,0,935,"36"
46,2,-10,4,0,839,"36"
46,3,-10,6,0,992,"36"
46,3,10,5,0,725,"36"
46,4,10,7,0,737,"33"
46,3,10,5,0,957,"33"
46,2,10,3,0,804,"36"
46,2,-10,3,0,583,"33"
46,4,10,7,0,764,"36"
46,3,-10,6,0,636,"36"
46,4,10,7,0,600,"33"
46,4,10,7,0,537,"33"
46,4,10,7,0,518,"36"
46,1,-10,1,0,627,"36"
46,2,10,3,0,659,"36"
46,4,10,7,0,591,"33"
46,2,10,3,0,784,"33"
46,3,-10,5,0,659,"36"
46,1,10,1,0,615,"36"
46,2,10,3,0,639,"36"
46,4,-10,7,0,597,"36"
46,1,10,1,0,661,"36"
46,2,10,3,0,705,"36"
46,1,-10,1,0,654,"36"
46,2,-10,4,0,814,"33"
46,1,-10,1,0,651,"33"
46,2,10,3,0,681,"33"
46,1,10,1,0,613,"33"
46,2,10,3,0,578,"33"
46,2,10,3,0,658,"36"
46,2,10,3,0,544,"36"
46,4,-10,7,0,649,"33"
46,3,-10,6,0,597,"36"
46,4,-10,7,0,562,"33"
46,4,-10,8,0,788,"33"
46,2,10,3,0,722,"36"
46,4,-10,7,0,800,"33"
46,2,10,3,0,802,"33"
46,1,-10,1,0,651,"36"
46,1,-10,1,0,936,"33"
46,4,10,8,0,963,"36"
46,2,10,3,0,949,"36"
46,3,-10,5,0,967,"33"
46,3,-10,6,0,989,"36"
46,1,10,1,0,801,"33"
46,2,10,3,0,748,"33"
46,4,-10,7,0,834,"36"
46,3,10,6,0,1155,"33"
46,4,10,7,0,1311,"36"
46,3,-10,5,0,812,"36"
46,4,-10,7,0,1005,"36"
46,2,10,3,0,870,"36"
46,3,-10,6,0,710,"33"
46,3,10,5,0,720,"33"
46,1,-10,1,0,732,"33"
46,1,10,2,0,465,"36"
46,1,-10,1,0,886,"36"
46,2,-10,4,0,703,"36"
46,1,-10,2,0,490,"33"
46,3,10,5,0,878,"36"
46,3,10,5,0,742,"36"
46,3,10,5,0,594,"36"
46,1,10,2,0,1068,"36"
46,1,-10,2,0,476,"36"
46,2,10,3,0,1216,"33"
46,4,-10,7,0,729,"33"
46,3,10,5,0,562,"33"
46,4,10,8,0,555,"33"
46,1,10,1,0,817,"33"
46,2,-10,4,0,902,"33"
46,4,-10,7,0,716,"36"
46,3,10,5,0,774,"36"
46,1,10,2,0,1212,"33"
46,4,10,8,0,1037,"36"
46,2,-10,3,0,1041,"36"
46,3,10,5,0,769,"36"
46,4,-10,8,0,708,"33"
46,4,10,8,0,662,"33"
46,3,-10,6,0,749,"36"
46,4,-10,8,0,584,"33"
46,2,10,3,0,578,"33"
46,2,10,3,0,439,"33"
46,1,-10,2,0,1009,"33"
46,3,10,5,0,695,"33"
46,2,10,3,0,626,"33"
46,3,10,5,0,836,"33"
46,1,-10,2,0,817,"33"
46,3,-10,5,0,708,"36"
46,2,-10,3,0,759,"36"
46,1,10,2,0,656,"36"
46,4,-10,8,0,867,"36"
46,2,10,3,0,584,"36"
46,4,-10,8,0,547,"36"
46,3,10,5,0,496,"33"
46,3,-10,5,0,708,"36"
46,2,-10,4,0,367,"33"
46,2,-10,3,0,594,"33"
46,1,10,2,0,531,"36"
46,1,-10,2,0,456,"36"
46,3,-10,6,0,549,"33"
46,3,-10,6,0,287,"36"
46,2,10,3,0,285,"36"
46,4,-10,8,0,590,"33"
46,2,-10,3,0,286,"36"
46,1,-10,2,0,653,"33"
46,2,10,3,0,488,"36"
46,3,10,5,0,557,"36"
46,3,10,5,0,653,"33"
46,1,-10,2,0,722,"33"
46,4,-10,8,0,644,"33"
46,1,10,2,0,536,"33"
46,4,-10,8,0,564,"36"
46,2,10,3,0,501,"36"
46,1,10,2,0,540,"33"
46,4,-10,8,0,654,"36"
46,1,-10,2,0,698,"33"
46,1,10,2,0,454,"36"
46,1,-10,2,0,551,"36"
46,4,-10,8,0,501,"33"
46,4,-10,8,0,526,"36"
46,4,10,8,0,572,"33"
46,2,10,3,0,609,"33"
46,3,10,5,0,673,"33"
46,2,-10,3,0,823,"33"
46,4,10,8,0,461,"36"
46,3,10,5,0,594,"36"
46,1,10,2,0,655,"36"
46,3,-10,5,0,640,"33"
46,1,10,2,0,484,"36"
46,1,-10,2,0,437,"36"
46,2,10,3,0,739,"33"
46,1,-10,2,0,448,"36"
46,2,10,3,0,490,"36"
46,4,10,8,0,448,"36"
46,1,-10,2,0,780,"36"
46,3,10,5,0,670,"33"
46,3,10,5,0,458,"33"
46,1,10,2,0,709,"33"
46,2,-10,3,0,1324,"33"
46,3,10,5,0,517,"33"
46,1,10,1,0,907,"36"
46,3,10,5,0,826,"36"
46,4,10,8,0,631,"36"
46,4,10,8,0,610,"33"
46,3,-10,5,0,631,"33"
46,2,10,3,0,820,"33"
46,2,-10,4,0,1147,"33"
46,3,10,5,0,1081,"36"
46,4,10,8,0,682,"36"
46,2,10,3,0,596,"36"
46,4,10,8,0,487,"36"
46,4,-10,8,0,506,"33"
46,2,10,3,0,558,"33"
46,4,10,8,0,524,"33"
46,4,-10,8,0,530,"33"
46,3,10,5,0,510,"36"
46,4,10,8,0,689,"36"
46,1,-10,1,0,1022,"36"
46,1,10,2,0,627,"36"
46,3,10,5,0,726,"36"
46,1,10,2,0,840,"36"
46,4,-10,7,0,648,"33"
46,2,10,3,0,797,"33"
46,3,10,5,0,653,"36"
46,4,10,8,0,616,"33"
46,3,10,5,0,579,"36"
46,2,10,3,0,494,"36"
46,2,10,3,0,508,"36"
46,2,-10,3,0,676,"33"
46,1,-10,0,0,1500,"0"
46,1,10,1,0,576,"36"
47,1,10,1,0,967,"33"
47,1,-10,2,0,1278,"33"
47,4,-10,0,0,1500,"0"
47,1,-10,1,0,547,"33"
47,2,-10,4,0,513,"36"
47,2,10,3,0,760,"36"
47,2,10,3,0,654,"33"
47,2,10,3,0,692,"36"
47,3,10,5,0,802,"36"
47,1,-10,1,0,753,"36"
47,3,10,5,0,928,"36"
47,4,-10,8,0,870,"33"
47,3,10,5,0,1093,"33"
47,4,10,7,0,1147,"33"
47,4,10,7,0,994,"36"
47,3,-10,6,0,1280,"33"
47,1,10,1,0,695,"36"
47,4,10,7,0,1245,"36"
47,2,-10,3,0,964,"36"
47,1,-10,1,0,1194,"36"
47,2,-10,3,0,953,"36"
47,4,-10,7,0,847,"33"
47,2,10,3,0,1078,"33"
47,1,10,2,0,708,"36"
47,2,10,3,0,1395,"36"
47,4,-10,8,0,1161,"33"
47,4,10,7,0,1160,"33"
47,1,10,1,0,1174,"36"
47,3,10,5,0,821,"36"
47,3,10,5,0,1003,"36"
47,3,10,5,0,874,"33"
47,3,-10,5,0,1064,"36"
47,4,10,7,0,807,"33"
47,3,-10,6,0,1141,"36"
47,4,-10,7,0,900,"36"
47,2,10,3,0,1018,"36"
47,1,-10,2,0,889,"33"
47,2,-10,3,0,880,"36"
47,1,10,2,0,1054,"36"
47,1,10,2,0,1293,"36"
47,3,10,5,0,1139,"33"
47,2,10,4,0,1242,"36"
47,4,-10,8,0,1120,"36"
47,1,10,2,0,1143,"36"
47,3,-10,5,0,1133,"33"
47,2,-10,4,0,1108,"36"
47,3,-10,6,0,914,"36"
47,4,10,7,0,1305,"33"
47,2,10,4,0,1319,"36"
47,4,-10,7,0,1006,"33"
47,3,-10,5,0,1412,"33"
47,1,10,1,0,1219,"36"
47,1,-10,1,0,1289,"36"
47,3,10,5,0,1055,"36"
47,4,10,8,0,1270,"36"
47,3,-10,6,0,1204,"36"
47,4,10,8,0,955,"33"
47,1,10,2,0,1009,"36"
47,1,-10,0,0,1500,"0"
47,3,10,5,0,926,"36"
47,2,10,4,0,1213,"36"
47,2,10,3,0,867,"36"
47,2,-10,3,0,1218,"36"
47,3,10,6,0,1144,"33"
47,4,-10,7,0,975,"36"
47,3,-10,6,0,1253,"33"
47,1,10,2,0,988,"33"
47,4,-10,7,0,1218,"33"
47,3,-10,6,0,857,"33"
47,4,10,8,0,1232,"36"
47,1,-10,2,0,918,"33"
47,1,10,2,0,1085,"36"
47,2,-10,4,0,1387,"36"
47,3,-10,6,0,762,"36"
47,1,-10,2,0,936,"36"
47,2,10,3,0,639,"33"
47,4,-10,0,0,1500,"0"
47,1,10,2,0,668,"36"
47,4,-10,7,0,802,"36"
47,3,-10,6,0,737,"33"
47,4,10,8,0,1375,"36"
47,3,10,6,0,798,"36"
47,1,-10,2,0,596,"33"
47,2,10,3,0,1107,"36"
47,3,-10,6,0,801,"36"
47,1,10,2,0,704,"36"
47,1,-10,2,0,694,"36"
47,4,-10,8,0,821,"36"
47,2,-10,4,0,803,"36"
47,4,-10,7,0,906,"36"
47,2,-10,4,0,848,"36"
47,2,-10,3,0,807,"36"
47,4,-10,7,0,1181,"36"
47,2,-10,4,0,1132,"33"
47,2,-10,4,0,747,"36"
47,3,-10,6,0,921,"36"
47,3,10,5,0,843,"33"
47,3,10,5,0,937,"33"
47,1,10,1,0,1176,"36"
47,4,-10,8,0,1062,"33"
47,1,-10,2,0,949,"36"
47,1,-10,1,0,811,"36"
47,2,-10,4,0,1185,"33"
47,4,-10,8,0,968,"33"
47,3,10,5,0,934,"33"
47,3,10,5,0,1261,"36"
47,4,-10,8,0,955,"36"
47,2,-10,3,0,1322,"36"
47,2,10,3,0,1000,"33"
47,1,10,2,0,1047,"33"
47,3,-10,5,0,733,"36"
47,4,-10,8,0,1020,"36"
47,3,10,5,0,786,"36"
47,1,10,1,0,865,"33"
47,3,-10,5,0,1079,"33"
47,1,-10,2,0,1422,"33"
47,3,10,5,0,844,"33"
47,4,-10,8,0,747,"36"
47,1,10,1,0,1178,"36"
47,4,10,7,0,1400,"33"
47,1,-10,2,0,1455,"36"
47,2,10,3,0,1013,"36"
47,4,10,7,0,956,"33"
47,4,10,7,0,1194,"33"
47,2,10,3,0,753,"36"
47,4,-10,7,0,999,"36"
47,1,-10,2,0,998,"36"
47,2,10,3,0,1116,"33"
47,2,-10,4,0,1243,"36"
47,1,10,1,0,1113,"33"
47,2,10,3,0,1160,"33"
47,3,-10,5,0,734,"36"
47,3,-10,6,0,1149,"33"
47,4,10,7,0,1123,"36"
47,1,-10,1,0,1018,"36"
47,3,-10,6,0,1200,"33"
47,4,10,7,0,975,"36"
47,2,-10,3,0,1029,"36"
47,2,10,4,0,1292,"33"
47,2,-10,4,0,874,"36"
47,4,10,7,0,1121,"36"
47,2,-10,4,0,1247,"36"
47,1,10,2,0,1374,"36"
47,3,-10,6,0,1069,"36"
47,3,10,5,0,995,"36"
47,2,10,3,0,1130,"36"
47,1,10,2,0,1264,"36"
47,3,-10,6,0,1151,"36"
47,2,-10,3,0,1117,"36"
47,3,10,5,0,732,"33"
47,1,-10,2,0,1282,"33"
47,1,-10,2,0,1217,"36"
47,3,10,5,0,847,"36"
47,4,10,7,0,998,"36"
47,1,-10,2,0,980,"33"
47,1,-10,2,0,931,"33"
47,4,10,7,0,977,"33"
47,1,10,1,0,1000,"33"
47,2,-10,4,0,1438,"36"
47,3,10,5,0,1077,"33"
47,3,10,5,0,1187,"33"
47,1,-10,1,0,906,"33"
47,2,10,3,0,1184,"33"
47,4,-10,7,0,911,"36"
47,2,10,3,0,941,"36"
47,2,10,3,0,796,"36"
47,3,10,5,0,1034,"36"
47,4,-10,7,0,1017,"33"
47,4,-10,7,0,1279,"36"
47,1,10,1,0,1302,"33"
47,1,-10,1,0,709,"36"
47,4,10,8,0,1051,"36"
47,3,10,5,0,818,"36"
47,4,10,8,0,720,"36"
47,4,-10,8,0,1159,"33"
47,1,10,1,0,1117,"36"
47,2,-10,3,0,996,"36"
47,2,-10,4,0,1058,"36"
47,2,10,3,0,1201,"36"
47,2,10,3,0,839,"33"
47,3,10,5,0,782,"36"
47,3,10,5,0,700,"33"
47,4,10,8,0,1403,"36"
47,2,10,3,0,897,"33"
47,3,10,5,0,720,"36"
47,4,10,8,0,1054,"33"
47,3,10,5,0,653,"33"
47,4,10,8,0,915,"36"
47,4,10,8,0,690,"33"
47,1,-10,1,0,944,"36"
47,2,10,3,0,1287,"33"
47,1,10,2,0,645,"36"
48,2,-10,3,0,992,"33"
48,3,-10,6,0,645,"36"
48,4,-10,8,0,619,"33"
48,3,-10,6,0,512,"36"
48,2,-10,4,0,493,"36"
48,1,10,1,0,451,"33"
48,4,10,7,0,624,"33"
48,2,10,3,0,510,"33"
48,4,-10,8,0,771,"36"
48,2,-10,4,0,552,"33"
48,2,-10,4,0,541,"36"
48,3,10,5,0,954,"36"
48,2,-10,4,0,656,"33"
48,1,10,1,0,549,"36"
48,2,10,3,0,971,"33"
48,2,10,3,0,904,"36"
48,3,-10,6,0,1125,"36"
48,1,-10,1,0,555,"36"
48,4,-10,8,0,761,"33"
48,3,-10,6,0,621,"36"
48,4,10,7,0,826,"33"
48,1,-10,2,0,672,"36"
48,4,10,7,0,837,"36"
48,3,10,6,0,730,"36"
48,1,10,1,0,504,"36"
48,4,-10,8,0,637,"33"
48,4,10,8,0,746,"33"
48,1,-10,1,0,664,"36"
48,4,-10,8,0,493,"33"
48,4,-10,8,0,570,"36"
48,3,10,6,0,528,"33"
48,3,10,5,0,757,"36"
48,3,10,5,0,579,"36"
48,4,-10,8,0,608,"33"
48,1,-10,1,0,382,"36"
48,2,-10,4,0,547,"33"
48,3,10,6,0,616,"36"
48,2,10,3,0,582,"36"
48,2,10,3,0,555,"33"
48,1,-10,1,0,673,"33"
48,1,-10,1,0,437,"36"
48,2,10,3,0,699,"33"
48,1,10,1,0,751,"33"
48,3,10,5,0,692,"33"
48,3,-10,6,0,794,"36"
48,4,-10,7,0,1095,"33"
48,1,10,1,0,572,"36"
48,1,-10,1,0,626,"33"
48,4,10,8,0,727,"33"
48,2,10,3,0,740,"36"
48,1,10,1,0,633,"36"
48,1,10,1,0,567,"33"
48,2,10,3,0,732,"36"
48,2,10,3,0,593,"33"
48,4,-10,7,0,1198,"33"
48,1,-10,1,0,652,"33"
48,3,10,6,0,649,"33"
48,2,10,3,0,487,"36"
48,1,10,1,0,532,"36"
48,4,10,8,0,649,"33"
48,3,10,5,0,767,"36"
48,4,-10,7,0,620,"33"
48,2,10,3,0,706,"33"
48,4,10,7,0,599,"33"
48,3,-10,6,0,660,"33"
48,1,10,1,0,529,"33"
48,3,10,5,0,687,"33"
48,2,-10,3,0,755,"36"
48,2,10,3,0,529,"33"
48,3,10,5,0,726,"33"
48,1,-10,1,0,691,"36"
48,2,10,4,0,545,"33"
48,1,10,1,0,654,"33"
48,1,-10,1,0,612,"33"
48,3,10,6,0,705,"33"
48,2,10,3,0,719,"36"
48,4,-10,7,0,788,"33"
48,3,-10,6,0,617,"33"
48,3,10,5,0,669,"33"
48,1,10,1,0,555,"33"
48,2,-10,3,0,616,"33"
48,4,-10,7,0,733,"33"
48,4,10,8,0,738,"33"
48,1,10,1,0,816,"36"
48,2,-10,3,0,621,"33"
48,1,-10,1,0,467,"33"
48,3,10,5,0,607,"36"
48,3,10,5,0,493,"33"
48,4,-10,7,0,642,"33"
48,2,10,3,0,544,"36"
48,3,10,6,0,517,"33"
48,1,-10,1,0,498,"36"
48,4,10,8,0,616,"33"
48,4,10,7,0,557,"33"
48,3,-10,6,0,586,"33"
48,4,10,8,0,655,"33"
48,1,10,1,0,868,"33"
48,4,10,7,0,666,"36"
48,2,-10,3,0,703,"33"
48,1,-10,1,0,692,"36"
48,2,-10,4,0,570,"33"
48,4,10,7,0,543,"36"
48,2,-10,4,0,652,"33"
48,2,10,4,0,577,"33"
48,4,-10,7,0,735,"33"
48,4,10,7,0,612,"33"
48,3,10,6,0,729,"36"
48,2,-10,4,0,582,"36"
48,2,-10,4,0,660,"33"
48,1,-10,2,0,1121,"36"
48,3,-10,6,0,534,"33"
48,1,-10,2,0,411,"36"
48,1,-10,1,0,409,"33"
48,4,10,7,0,654,"33"
48,1,10,1,0,508,"36"
48,3,10,5,0,632,"33"
48,3,10,5,0,566,"33"
48,4,10,7,0,619,"36"
48,1,10,1,0,512,"33"
48,1,10,1,0,462,"33"
48,1,10,1,0,443,"33"
48,3,10,5,0,633,"33"
48,3,10,5,0,510,"33"
48,2,-10,4,0,540,"33"
48,4,10,7,0,568,"36"
48,1,10,2,0,614,"33"
48,4,10,7,0,626,"33"
48,4,10,7,0,560,"33"
48,3,10,6,0,725,"33"
48,4,10,7,0,547,"33"
48,1,10,2,0,599,"33"
48,3,-10,6,0,341,"33"
48,2,-10,4,0,578,"36"
48,2,10,4,0,608,"36"
48,2,10,4,0,476,"36"
48,3,-10,6,0,586,"36"
48,3,-10,5,0,583,"36"
48,1,10,1,0,461,"36"
48,2,10,3,0,385,"36"
48,2,-10,4,0,511,"36"
48,4,-10,8,0,500,"33"
48,4,10,7,0,449,"36"
48,3,-10,6,0,862,"33"
48,3,10,5,0,572,"36"
48,1,-10,2,0,713,"36"
48,1,-10,1,0,686,"36"
48,3,10,5,0,636,"36"
48,2,-10,4,0,393,"36"
48,4,-10,7,0,543,"33"
48,2,-10,4,0,604,"36"
48,3,10,5,0,449,"36"
48,3,-10,5,0,423,"36"
48,4,-10,7,0,532,"33"
48,2,-10,4,0,514,"33"
48,1,-10,1,0,598,"33"
48,3,-10,5,0,532,"33"
48,1,10,1,0,417,"36"
48,1,10,2,0,390,"33"
48,4,10,8,0,427,"36"
48,4,-10,8,0,400,"33"
48,3,-10,6,0,421,"36"
48,1,-10,2,0,434,"33"
48,4,10,7,0,376,"36"
48,2,10,4,0,421,"33"
48,1,10,1,0,387,"36"
48,2,-10,4,0,439,"33"
48,3,10,5,0,389,"36"
48,4,-10,7,0,458,"36"
48,3,10,5,0,544,"36"
48,2,10,3,0,444,"36"
48,2,10,4,0,522,"36"
48,1,10,2,0,518,"33"
48,1,-10,1,0,660,"33"
48,4,-10,7,0,464,"33"
48,4,-10,7,0,542,"33"
48,3,10,5,0,619,"33"
48,2,-10,4,0,352,"36"
48,2,-10,4,0,589,"36"
48,3,10,5,0,531,"33"
48,1,-10,1,0,632,"36"
48,4,10,7,0,526,"36"
48,2,-10,4,0,562,"33"
48,1,-10,1,0,464,"33"
48,2,-10,4,0,373,"36"
48,4,-10,8,0,387,"33"
48,1,10,1,0,576,"33"
48,3,10,5,0,429,"36"
48,4,10,8,0,507,"33"
48,3,-10,6,0,511,"36"
48,3,10,5,0,572,"33"
48,4,10,8,0,466,"36"
48,2,-10,4,0,503,"33"
49,4,10,7,0,943,"36"
49,4,10,7,0,635,"33"
49,4,-10,7,0,696,"33"
49,3,-10,6,0,991,"36"
49,3,10,5,0,761,"36"
49,1,-10,1,0,835,"33"
49,2,10,4,0,1040,"33"
49,1,-10,1,0,904,"36"
49,3,10,5,0,1104,"36"
49,2,-10,4,0,1075,"33"
49,3,10,5,0,926,"36"
49,2,-10,3,0,847,"36"
49,3,10,5,0,746,"33"
49,3,10,5,0,604,"33"
49,1,-10,2,0,663,"33"
49,1,-10,2,0,652,"33"
49,4,10,7,0,792,"33"
49,2,10,3,0,769,"33"
49,4,10,7,0,896,"36"
49,3,10,5,0,678,"33"
49,1,10,2,0,970,"36"
49,3,10,5,0,706,"33"
49,2,-10,4,0,950,"33"
49,2,10,3,0,998,"36"
49,2,-10,3,0,703,"36"
49,2,-10,3,0,1260,"36"
49,1,-10,2,0,1013,"36"
49,4,10,7,0,745,"33"
49,1,10,2,0,1105,"33"
49,4,10,7,0,626,"33"
49,1,-10,1,0,1103,"33"
49,3,10,5,0,659,"33"
49,1,-10,2,0,613,"36"
49,1,-10,2,0,447,"36"
49,4,10,7,0,786,"36"
49,1,10,1,0,904,"33"
49,2,10,3,0,865,"33"
49,3,-10,5,0,787,"36"
49,3,10,5,0,742,"33"
49,2,-10,4,0,1217,"33"
49,4,10,7,0,813,"33"
49,4,-10,7,0,697,"36"
49,1,-10,1,0,926,"33"
49,4,10,7,0,669,"33"
49,2,10,3,0,1347,"33"
49,2,10,3,0,619,"33"
49,3,-10,5,0,730,"36"
49,4,10,7,0,750,"33"
49,4,-10,7,0,744,"36"
49,3,10,6,0,974,"33"
49,3,10,6,0,974,"33"
49,2,10,3,0,877,"33"
49,4,-10,7,0,708,"36"
49,2,10,3,0,883,"33"
49,1,10,1,0,1213,"36"
49,1,10,1,0,506,"36"
49,1,-10,1,0,850,"33"
49,4,10,7,0,819,"36"
49,2,-10,3,0,813,"33"
49,1,10,1,0,999,"36"
49,1,10,1,0,471,"36"
49,3,-10,6,0,977,"33"
49,2,10,3,0,935,"36"
49,1,10,1,0,544,"36"
49,4,-10,7,0,684,"33"
49,3,10,6,0,953,"36"
49,1,-10,1,0,662,"36"
49,3,10,6,0,1050,"36"
49,1,-10,1,0,827,"33"
49,4,10,7,0,803,"36"
49,4,-10,7,0,514,"36"
49,3,-10,6,0,1022,"33"
49,3,10,5,0,875,"33"
49,4,10,8,0,1066,"33"
49,4,-10,8,0,900,"36"
49,3,-10,6,0,822,"33"
49,3,10,5,0,558,"36"
49,4,-10,7,0,1252,"33"
49,4,-10,7,0,540,"33"
49,2,-10,3,0,1001,"33"
49,2,-10,4,0,969,"36"
49,1,10,1,0,1000,"33"
49,2,10,3,0,1271,"33"
49,1,-10,1,0,787,"36"
49,3,-10,5,0,1054,"36"
49,3,10,5,0,557,"33"
49,2,10,4,0,868,"33"
49,2,10,3,0,695,"33"
49,2,10,3,0,808,"36"
49,2,10,3,0,786,"33"
49,4,-10,7,0,1221,"36"
49,4,-10,7,0,692,"36"
49,3,10,5,0,1126,"33"
49,2,-10,4,0,1096,"33"
49,1,10,1,0,633,"33"
49,1,10,1,0,703,"36"
49,3,-10,0,0,1500,"0"
49,3,-10,6,0,498,"36"
49,4,-10,8,0,900,"33"
49,1,10,2,0,798,"36"
49,3,10,6,0,887,"36"
49,4,10,7,0,1053,"33"
49,1,-10,2,0,924,"36"
49,4,-10,8,0,1339,"33"
49,3,-10,6,0,774,"33"
49,1,-10,1,0,702,"36"
49,2,10,4,0,773,"36"
49,2,-10,4,0,516,"36"
49,1,10,1,0,737,"36"
49,2,-10,4,0,963,"36"
49,1,-10,1,0,636,"33"
49,4,-10,7,0,1002,"33"
49,4,-10,8,0,1054,"33"
49,3,10,5,0,1107,"36"
49,4,10,7,0,1047,"33"
49,1,10,1,0,766,"36"
49,4,10,7,0,769,"33"
49,1,10,1,0,693,"36"
49,1,-10,1,0,708,"36"
49,2,10,3,0,1096,"36"
49,4,10,7,0,786,"36"
49,3,10,6,0,921,"33"
49,4,-10,7,0,1037,"33"
49,2,10,3,0,1104,"33"
49,2,-10,3,0,813,"36"
49,3,10,5,0,1084,"36"
49,1,10,1,0,743,"36"
49,2,10,3,0,712,"33"
49,1,10,1,0,741,"33"
49,3,10,5,0,920,"36"
49,2,10,3,0,1074,"36"
49,4,10,7,0,820,"36"
49,1,10,1,0,680,"36"
49,3,10,5,0,707,"33"
49,1,-10,1,0,640,"33"
49,2,10,3,0,804,"36"
49,2,-10,3,0,920,"36"
49,3,-10,5,0,849,"36"
49,4,10,7,0,1429,"36"
49,2,10,3,0,877,"36"
49,4,10,7,0,681,"33"
49,3,-10,5,0,667,"33"
49,2,-10,3,0,793,"36"
49,3,10,5,0,611,"33"
49,3,-10,5,0,970,"36"
49,1,-10,1,0,662,"36"
49,3,10,5,0,804,"36"
49,2,-10,3,0,930,"36"
49,3,10,5,0,735,"33"
49,2,-10,4,0,510,"33"
49,2,10,3,0,1216,"33"
49,3,-10,5,0,736,"33"
49,3,-10,6,0,646,"36"
49,4,-10,7,0,1037,"33"
49,2,10,3,0,952,"33"
49,4,-10,7,0,706,"33"
49,2,10,3,0,947,"33"
49,4,10,8,0,772,"36"
49,1,10,1,0,678,"33"
49,4,10,8,0,507,"36"
49,1,10,1,0,587,"33"
49,1,-10,1,0,550,"33"
49,4,10,8,0,938,"36"
49,2,10,3,0,792,"33"
49,4,10,8,0,853,"33"
49,4,10,8,0,672,"33"
49,1,10,1,0,747,"33"
49,1,10,1,0,552,"36"
49,2,10,3,0,1166,"33"
49,4,-10,8,0,654,"33"
49,2,10,3,0,927,"36"
49,2,10,3,0,906,"36"
49,3,10,5,0,925,"36"
49,3,-10,5,0,922,"33"
49,3,-10,6,0,880,"36"
49,3,-10,6,0,608,"36"
49,4,10,8,0,935,"33"
49,1,-10,1,0,690,"36"
49,3,-10,6,0,1195,"33"
49,1,10,1,0,726,"33"
49,4,10,7,0,1050,"36"
49,2,10,3,0,964,"33"
49,4,10,7,0,1101,"33"
49,1,-10,1,0,582,"33"
49,2,-10,3,0,920,"36"
49,1,-10,1,0,661,"36"
49,1,10,2,0,552,"33"
49,1,-10,2,0,629,"36"
49,4,10,8,0,1268,"33"
49,2,10,3,0,728,"33"
49,3,10,6,0,986,"33"
49,3,-10,6,0,569,"33"
50,3,-10,5,0,776,"33"
50,3,-10,6,0,1142,"36"
50,1,-10,1,0,973,"33"
50,4,-10,7,0,1140,"33"
50,1,-10,1,0,779,"33"
50,1,-10,1,0,730,"33"
50,4,10,7,0,952,"33"
50,4,-10,0,0,1500,"0"
50,4,10,7,0,1118,"36"
50,3,-10,6,0,1221,"36"
50,4,10,7,0,731,"36"
50,2,-10,3,0,914,"36"
50,4,-10,8,0,1057,"33"
50,2,10,3,0,991,"36"
50,4,10,7,0,718,"36"
50,1,10,1,0,949,"33"
50,2,10,3,0,1139,"33"
50,3,-10,5,0,1162,"36"
50,1,-10,1,0,1273,"33"
50,2,10,3,0,1152,"36"
50,4,-10,7,0,822,"36"
50,2,10,3,0,1141,"33"
50,3,-10,5,0,1292,"36"
50,2,-10,3,0,947,"33"
50,2,-10,4,0,641,"36"
50,3,10,5,0,928,"36"
50,3,10,5,0,535,"36"
50,4,10,7,0,766,"33"
50,4,10,7,0,708,"33"
50,3,10,6,0,1115,"33"
50,2,-10,4,0,1066,"36"
50,2,10,3,0,872,"36"
50,1,10,2,0,1063,"33"
