model,loss,Replacement,Submodels,Ensemble,Sessions,Trials,Voting
model_name,0.6335513,False,16,average,32,100,mean
model_name,0.6335513,False,16,average,32,100,mean
model_name,0.572555363,True,16,average,32,200,mean
model_name,0.572555363,True,16,average,32,200,mean
model_name,0.572555304,True,16,average,32,200,mean
model_name,0.572555304,True,16,average,32,200,mean
model_name,0.572555363,True,16,average,32,200,mean
model_name,0.572555363,True,16,average,32,200,mean
model_name,0.572555304,True,16,average,32,200,mean
model_name,0.572555363,True,16,average,32,200,mean
model_name,0.572555304,True,16,average,32,200,mean
model_name,0.572555363,True,16,average,32,200,mean
model_name,0.625128448,False,16,average,32,200,mean
model_name,0.625128448,False,16,average,32,200,mean
model_name,0.625128508,False,16,average,32,200,mean
model_name,0.625128448,False,16,average,32,200,mean
model_name,0.625128448,False,16,average,32,200,mean
model_name,0.625128448,False,16,average,32,200,mean
model_name,0.625128448,False,16,average,32,200,mean
model_name,0.625128448,False,16,average,32,200,mean
model_name,0.625128448,False,16,average,32,200,mean
model_name,0.625128448,False,16,average,32,200,mean
model_name,0.599916995,True,16,average,64,50,mean
model_name,0.599916995,True,16,average,64,50,mean
model_name,0.599916995,True,16,average,64,50,mean
model_name,0.599917054,True,16,average,64,50,mean
model_name,0.599916995,True,16,average,64,50,mean
model_name,0.599916995,True,16,average,64,50,mean
model_name,0.599916995,True,16,average,64,50,mean
model_name,0.599916995,True,16,average,64,50,mean
model_name,0.599916995,True,16,average,64,50,mean
model_name,0.599917054,True,16,average,64,50,mean
model_name,0.580539823,False,16,average,64,50,mean
model_name,0.580539823,False,16,average,64,50,mean
model_name,0.580539823,False,16,average,64,50,mean
model_name,0.580539763,False,16,average,64,50,mean
model_name,0.5805398820000001,False,16,average,64,50,mean
model_name,0.580539823,False,16,average,64,50,mean
model_name,0.580539823,False,16,average,64,50,mean
model_name,0.580539823,False,16,average,64,50,mean
model_name,0.5805398820000001,False,16,average,64,50,mean
model_name,0.580539823,False,16,average,64,50,mean
model_name,0.617494941,True,16,average,64,100,mean
model_name,0.617495,True,16,average,64,100,mean
model_name,0.617494941,True,16,average,64,100,mean
model_name,0.617494941,True,16,average,64,100,mean
model_name,0.617495,True,16,average,64,100,mean
model_name,0.617495,True,16,average,64,100,mean
model_name,0.617494941,True,16,average,64,100,mean
model_name,0.617494941,True,16,average,64,100,mean
model_name,0.617495,True,16,average,64,100,mean
model_name,0.617495,True,16,average,64,100,mean
model_name,0.587885201,False,16,average,64,100,mean
model_name,0.587885141,False,16,average,64,100,mean
model_name,0.587885201,False,16,average,64,100,mean
model_name,0.587885201,False,16,average,64,100,mean
model_name,0.587885201,False,16,average,64,100,mean
model_name,0.587885201,False,16,average,64,100,mean
model_name,0.587885201,False,16,average,64,100,mean
model_name,0.587885141,False,16,average,64,100,mean
model_name,0.587885201,False,16,average,64,100,mean
model_name,0.587885141,False,16,average,64,100,mean
model_name,0.620307386,True,16,average,64,200,mean
model_name,0.620307446,True,16,average,64,200,mean
model_name,0.620307446,True,16,average,64,200,mean
model_name,0.620307386,True,16,average,64,200,mean
model_name,0.620307386,True,16,average,64,200,mean
model_name,0.620307386,True,16,average,64,200,mean
model_name,0.620307446,True,16,average,64,200,mean
model_name,0.620307386,True,16,average,64,200,mean
model_name,0.620307386,True,16,average,64,200,mean
model_name,0.620307446,True,16,average,64,200,mean
model_name,0.608438075,False,16,average,64,200,mean
model_name,0.608438015,False,16,average,64,200,mean
model_name,0.608438015,False,16,average,64,200,mean
model_name,0.608438134,False,16,average,64,200,mean
model_name,0.608438134,False,16,average,64,200,mean
model_name,0.608438075,False,16,average,64,200,mean
model_name,0.608438075,False,16,average,64,200,mean
model_name,0.608438075,False,16,average,64,200,mean
model_name,0.608438134,False,16,average,64,200,mean
model_name,0.608438075,False,16,average,64,200,mean
model_name,0.623850644,True,16,average,128,50,mean
model_name,0.6238505839999999,True,16,average,128,50,mean
model_name,0.6238505839999999,True,16,average,128,50,mean
model_name,0.6238505839999999,True,16,average,128,50,mean
